id,sku,Name,isActive,description,stockQuantity,purchasePrice,salePrice,categories,images,attrKey-1,attrValue-1,attrKey-2,attrValue-2,attrKey-3,attrValue-3,attrKey-4,attrValue-4,attrKey-5,attrValue-5
1470,WS10-M-Green,Karissa V-Neck Tee-M-Green,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",89,$32.00,$35.20,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-green_main.jpg,Size,M,Color,Green,,,,,,
1471,WS10-M-Red,Karissa V-Neck Tee-M-Red,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",41,$32.00,$37.12,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,M,Color,Red,,,,,,
1472,WS10-M-Yellow,Karissa V-Neck Tee-M-Yellow,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",93,$32.00,$37.44,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-yellow_main.jpg,Size,M,Color,Yellow,,,,,,
1473,WS10-L-Green,Karissa V-Neck Tee-L-Green,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",50,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-green_main.jpg,Size,L,Color,Green,,,,,,
1474,WS10-L-Red,Karissa V-Neck Tee-L-Red,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",69,$32.00,$35.20,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,L,Color,Red,,,,,,
1475,WS10-L-Yellow,Karissa V-Neck Tee-L-Yellow,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",59,$32.00,$36.16,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-yellow_main.jpg,Size,L,Color,Yellow,,,,,,
1476,WS10-XL-Green,Karissa V-Neck Tee-XL-Green,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",2,$32.00,$35.20,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-green_main.jpg,Size,XL,Color,Green,,,,,,
1477,WS10-XL-Red,Karissa V-Neck Tee-XL-Red,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",24,$32.00,$36.48,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,XL,Color,Red,,,,,,
1478,WS10-XL-Yellow,Karissa V-Neck Tee-XL-Yellow,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",44,$32.00,$38.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-yellow_main.jpg,Size,XL,Color,Yellow,,,,,,
1479,WS10,Karissa V-Neck Tee,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",74,$32.00,$35.52,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,XS|S|M|L|XL,Color,Green|Red|Yellow,,,,,,
1480,WS11-XS-Green,Diva Gym Tee-XS-Green,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",93,$32.00,$37.12,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-green_main.jpg,Size,XS,Color,Green,,,,,,
1481,WS11-XS-Orange,Diva Gym Tee-XS-Orange,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",25,$32.00,$36.48,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-orange_main.jpg,Size,XS,Color,Orange,,,,,,
1482,WS11-XS-Yellow,Diva Gym Tee-XS-Yellow,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",39,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,XS,Color,Yellow,,,,,,
1483,WS11-S-Green,Diva Gym Tee-S-Green,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",50,$32.00,$38.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-green_main.jpg,Size,S,Color,Green,,,,,,
1484,WS11-S-Orange,Diva Gym Tee-S-Orange,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",73,$32.00,$38.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-orange_main.jpg,Size,S,Color,Orange,,,,,,
1485,WS11-S-Yellow,Diva Gym Tee-S-Yellow,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",94,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,S,Color,Yellow,,,,,,
1486,WS11-M-Green,Diva Gym Tee-M-Green,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",33,$32.00,$36.48,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-green_main.jpg,Size,M,Color,Green,,,,,,
1487,WS11-M-Orange,Diva Gym Tee-M-Orange,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",71,$32.00,$35.52,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-orange_main.jpg,Size,M,Color,Orange,,,,,,
1488,WS11-M-Yellow,Diva Gym Tee-M-Yellow,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",34,$32.00,$36.16,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,M,Color,Yellow,,,,,,
1489,WS11-L-Green,Diva Gym Tee-L-Green,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",15,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-green_main.jpg,Size,L,Color,Green,,,,,,
1490,WS11-L-Orange,Diva Gym Tee-L-Orange,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",96,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-orange_main.jpg,Size,L,Color,Orange,,,,,,
1491,WS11-L-Yellow,Diva Gym Tee-L-Yellow,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",56,$32.00,$35.52,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,L,Color,Yellow,,,,,,
1492,WS11-XL-Green,Diva Gym Tee-XL-Green,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",26,$32.00,$38.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-green_main.jpg,Size,XL,Color,Green,,,,,,
1493,WS11-XL-Orange,Diva Gym Tee-XL-Orange,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",15,$32.00,$38.40,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws11-orange_main.jpg,Size,XL,Color,Orange,,,,,,
1494,WS11-XL-Yellow,Diva Gym Tee-XL-Yellow,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",19,$32.00,$35.84,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,XL,Color,Yellow,,,,,,
1495,WS11,Diva Gym Tee,TRUE,"The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.  Bright yellow v-neck tee. Moisture-wicking fabric.  Long-Sleeves.  Machine wash/line dry.",74,$32.00,$38.40,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws11-yellow_back.jpg",Size,XS|S|M|L|XL,Color,Green|Orange|Yellow,,,,,,
1496,WS12-XS-Blue,Radiant Tee-XS-Blue,TRUE,"So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.  Salmon soft scoop neck tee. Athletic, semi-form fit. Flat seams prevent chafing. 67% Organic Cotton / 28% Hemp / 5% Spandex.",79,$22.00,$25.30,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws12-blue_main.jpg,Size,XS,Color,Blue,,,,,,
1497,WS12-XS-Orange,Radiant Tee-XS-Orange,TRUE,"So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.  Salmon soft scoop neck tee. Athletic, semi-form fit. Flat seams prevent chafing. 67% Organic Cotton / 28% Hemp / 5% Spandex.",86,$22.00,$25.52,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws12-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws12-orange_back.jpg",Size,XS,Color,Orange,,,,,,
1498,WS12-XS-Purple,Radiant Tee-XS-Purple,TRUE,"So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.  Salmon soft scoop neck tee. Athletic, semi-form fit. Flat seams prevent chafing. 67% Organic Cotton / 28% Hemp / 5% Spandex.",49,$22.00,$25.74,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws12-purple_main.jpg,Size,XS,Color,Purple,,,,,,
